item_id,order_id,product_id,quantity,unit_price,discount_percent
I0000607,O000209,P0016,2,99.92,22.02
I0000608,O000210,P0317,3,139.04,19.96
I0000609,O000210,P0316,1,167.73,31.49
I0000610,O000210,P0307,5,116.65,21.89
I0000611,O000211,P0041,5,142.94,20.14
I0000612,O000211,P0042,1,438.37,13.97
I0000613,O000211,P0010,1,316.90,32.79
I0000614,O000212,P0002,1,325.26,33.18
I0000615,O000212,P0008,5,247.63,2.48
I0000616,O000212,P0016,2,122.88,31.06
I0000617,O000213,P0158,5,98.73,27.36
I0000618,O000213,P0151,5,163.83,23.87
I0000619,O000213,P0152,2,124.34,13.55
I0000620,O000214,P0001,1,486.24,0.52
I0000621,O000214,P0002,1,326.46,4.44
I0000622,O000215,P0021,3,456.94,7.21
I0000623,O000215,P0022,3,584.48,30.06
I0000624,O000216,P0461,4,142.29,24.44
I0000625,O000216,P0462,3,139.81,0.75
I0000626,O000216,P0452,1,64.57,13.45
I0000627,O000217,P0171,3,65.66,23.11
I0000628,O000217,P0172,3,153.88,31.85
I0000629,O000218,P0302,5,227.50,25.25
I0000630,O000218,P0304,5,123.89,20.04
I0000631,O000218,P0318,2,82.95,33.61
I0000632,O000219,P0301,5,195.39,12.66
I0000633,O000219,P0302,3,162.60,10.74
I0000634,O000220,P0001,4,462.46,19.30
I0000635,O000220,P0002,4,359.96,26.81
I0000636,O000220,P0009,5,254.27,22.06
I0000637,O000221,P0002,3,618.17,0.56
I0000638,O000221,P0009,1,353.73,1.57
I0000639,O000222,P0061,3,202.55,11.43
I0000640,O000222,P0062,3,372.50,31.41
I0000641,O000222,P0010,2,325.10,5.61
I0000642,O000223,P0321,4,160.05,1.14
I0000643,O000223,P0322,2,447.36,22.72
I0000644,O000223,P0313,4,198.50,34.92
I0000645,O000224,P0381,3,105.85,11.50
I0000646,O000224,P0382,2,211.19,11.02
I0000647,O000225,P0061,5,283.08,28.94
I0000648,O000225,P0062,2,229.67,31.82
I0000649,O000225,P0008,1,298.07,27.85
I0000650,O000226,P0014,5,368.23,34.65
I0000651,O000226,P0001,4,467.92,31.65
I0000652,O000227,P0301,4,210.97,12.42
I0000653,O000227,P0302,4,269.42,25.92
I0000654,O000227,P0303,5,192.70,25.67
I0000655,O000228,P0469,2,77.93,13.44
I0000656,O000228,P0467,2,49.93,33.08
I0000657,O000228,P0464,3,21.48,9.74
I0000658,O000229,P0001,2,271.00,7.24
I0000659,O000229,P0002,5,310.47,31.59
I0000660,O000229,P0008,1,284.93,6.83
I0000661,O000229,P0009,4,312.59,9.86
I0000662,O000230,P0166,1,65.08,4.79
I0000663,O000230,P0159,2,194.70,28.13
I0000664,O000231,P0002,2,334.20,24.68
I0000665,O000231,P0014,1,402.66,23.14
I0000666,O000232,P0181,5,113.17,6.95
I0000667,O000232,P0182,-2,119.31,26.23
I0000668,O000232,P0166,1,90.95,21.39
I0000669,O000233,P0158,4,178.33,13.73
I0000670,O000233,P0160,3,134.79,7.66
I0000671,O000233,P0166,4,86.40,15.65
I0000672,O000233,P0166,1,66.94,16.27
I0000673,O000234,P0381,1,82.63,31.14
I0000674,O000234,P0382,4,271.51,11.31
I0000675,O000234,P0309,1,333.90,15.47
I0000676,O000235,P0151,1,115.25,21.17
I0000677,O000235,P0152,3,152.55,3.16
I0000678,O000235,P0170,5,117.30,19.35
I0000679,O000235,P0170,5,78.82,18.74
I0000680,O000236,P0361,2,253.61,9.91
I0000681,O000236,P0362,4,188.56,26.25
I0000682,O000237,P0041,5,237.06,27.74
I0000683,O000237,P0042,1,548.57,27.47
I0000684,O000237,P0004,5,134.34,16.06
I0000685,O000238,P0041,5,273.69,25.46
I0000686,O000238,P0042,1,504.18,15.83
I0000687,O000238,P0013,5,363.26,8.12
I0000688,O000238,P0001,1,262.88,10.87
I0000689,O000239,P0171,1,60.24,25.92
I0000690,O000239,P0172,1,103.11,19.79
I0000691,O000239,P0159,4,122.84,7.32
I0000692,O000240,P0301,4,138.03,26.19
I0000693,O000240,P0302,4,310.68,3.98
I0000694,O000241,P0009,2,301.24,31.13
I0000695,O000241,P0017,5,62.34,18.31
I0000696,O000242,P0181,4,137.00,11.59
I0000697,O000242,P0182,2,101.76,2.34
I0000698,O000242,P0157,3,48.04,0.49
I0000699,O000242,P0154,3,41.85,30.38
I0000700,O000243,P0009,5,286.94,3.58
I0000701,O000243,P0006,5,109.24,13.40
I0000702,O000244,P0181,-2,100.16,16.64
I0000703,O000244,P0182,4,121.90,1.83
I0000704,O000245,P0191,2,56.45,2.74
I0000705,O000245,P0192,2,151.33,33.09
I0000706,O000245,P0167,3,161.26,19.62
I0000707,O000246,P0041,1,186.74,6.27
I0000708,O000246,P0042,5,345.06,12.63
I0000709,O000247,P0191,4,70.42,33.99
I0000710,O000247,P0192,4,154.69,22.13
I0000711,O000247,P0159,1,172.28,22.66
I0000712,O000248,P0304,5,122.10,24.87
I0000713,O000248,P0302,1,208.39,29.84
I0000714,O000249,P0501,5,58.79,23.44
I0000715,O000249,P0502,1,61.91,9.33
I0000716,O000249,P0464,2,19.03,6.95
I0000717,O000250,P0061,3,348.95,6.39
I0000718,O000250,P0062,1,297.39,33.80
I0000719,O000250,P0003,2,62.79,13.11
I0000720,O000250,P0004,2,134.95,23.83
I0000721,O000251,P0041,3,171.13,6.97
I0000722,O000251,P0042,5,498.96,9.26
I0000723,O000252,P0010,3,341.40,17.63
I0000724,O000252,P0007,4,178.20,27.07
I0000725,O000252,P0011,2,329.00,32.27
I0000726,O000253,P0001,2,355.71,11.78
I0000727,O000253,P0006,2,127.86,10.72
I0000728,O000253,P0014,5,382.33,15.37
I0000729,O000254,P0151,4,154.94,31.53
I0000730,O000254,P0152,5,119.38,9.43
I0000731,O000254,P0158,5,98.96,17.93
I0000732,O000255,P0041,3,252.70,13.10
I0000733,O000255,P0042,2,315.64,19.24
I0000734,O000255,P0005,2,246.14,23.40
I0000735,O000255,P0018,2,197.44,3.35
I0000736,O000256,P0181,-5,120.61,17.55
I0000737,O000256,P0182,2,123.14,22.60
I0000738,O000256,P0158,4,100.58,10.57
I0000739,O000256,P0162,4,66.39,14.90
I0000740,O000257,P0451,2,103.97,14.16
I0000741,O000257,P0452,4,66.77,20.11
I0000742,O000257,P0462,4,69.88,22.88
I0000743,O000257,P0454,1,40.86,10.60
I0000744,O000258,P0014,-4,409.23,2.80
I0000745,O000258,P0018,4,131.46,28.45
I0000746,O000258,P0013,4,373.54,16.27
I0000747,O000259,P0021,5,231.63,11.36
I0000748,O000259,P0022,4,333.01,25.62
I0000749,O000259,P0014,2,267.85,2.94
I0000750,O000260,P0467,1,51.71,13.05
I0000751,O000260,P0469,3,84.13,34.31
I0000752,O000260,P0465,3,64.56,0.78
I0000753,O000260,P0452,4,88.30,25.99
I0000754,O000261,P0501,2,56.23,15.29
I0000755,O000261,P0502,2,69.35,23.50
I0000756,O000261,P0457,1,99.86,9.54
I0000757,O000262,P0158,4,159.18,25.49
I0000758,O000262,P0153,4,104.58,22.22
I0000759,O000263,P0041,1,168.70,1.13
I0000760,O000263,P0042,2,478.66,19.65
I0000761,O000263,P0013,3,459.29,18.54
I0000762,O000264,P0181,2,175.39,4.32
I0000763,O000264,P0182,2,128.32,19.98
I0000764,O000264,P0163,5,77.67,34.45
I0000765,O000264,P0170,5,92.52,26.29
I0000766,O000265,P0061,4,337.81,17.32
I0000767,O000265,P0062,1,212.46,30.57
I0000768,O000265,P0008,2,283.91,11.69
I0000769,O000266,P0181,3,139.95,16.52
I0000770,O000266,P0182,4,63.57,21.05
I0000771,O000267,P0457,4,75.93,31.31
I0000772,O000267,P0461,2,103.59,23.93
I0000773,O000267,P0455,1,78.73,34.05
I0000774,O000268,P0061,5,188.82,14.60
I0000775,O000268,P0062,5,205.42,27.18
I0000776,O000268,P0013,1,450.18,15.35
I0000777,O000269,P0041,2,240.21,20.29
I0000778,O000269,P0042,2,397.40,22.98
I0000779,O000269,P0009,1,415.14,7.35
I0000780,O000270,P0381,3,66.15,12.98
I0000781,O000270,P0382,3,224.98,25.05
I0000782,O000270,P0301,2,177.65,15.40
I0000783,O000271,P0171,2,69.52,5.96
I0000784,O000271,P0172,4,125.01,17.54
I0000785,O000271,P0166,5,114.96,16.98
I0000786,O000272,P0301,1,199.75,12.48
I0000787,O000272,P0302,5,305.54,29.60
I0000788,O000273,P0461,2,88.43,25.88
I0000789,O000273,P0462,5,85.98,25.11
I0000790,O000273,P0458,1,68.87,9.71
I0000791,O000274,P0011,1,389.13,15.47
I0000792,O000274,P0003,5,80.58,7.52
I0000793,O000274,P0007,4,164.02,15.04
I0000794,O000275,P0311,3,318.05,9.93
I0000795,O000275,P0317,5,141.79,8.72
I0000796,O000276,P0461,4,126.06,23.55
I0000797,O000276,P0462,2,94.45,24.04
I0000798,O000276,P0456,5,101.25,26.70
I0000799,O000276,P0453,3,108.49,26.82
I0000800,O000277,P0011,3,528.15,22.87
I0000801,O000277,P0017,3,67.42,9.20
I0000802,O000278,P0061,4,358.52,12.38
I0000803,O000278,P0062,2,331.80,0.68
I0000804,O000278,P0002,1,516.50,8.96
I0000805,O000279,P0151,3,148.04,31.81
I0000806,O000279,P0152,1,168.80,20.51
I0000807,O000279,P0163,3,71.84,9.66
I0000808,O000280,P0461,3,102.02,11.47
I0000809,O000280,P0462,2,110.37,28.61
I0000810,O000280,P0468,3,86.06,2.38
I0000811,O000280,P0453,2,165.78,12.64
I0000812,O000281,P0152,-5,162.29,17.93
I0000813,O000281,P0167,3,175.46,33.59
I0000814,O000281,P0152,1,151.47,17.22
I0000815,O000282,P0171,3,75.51,26.85
I0000816,O000282,P0172,2,115.00,31.13
I0000817,O000282,P0170,3,109.25,2.56
I0000818,O000282,P0157,4,52.15,27.34
I0000819,O000283,P0381,2,62.22,27.05
I0000820,O000283,P0382,1,187.52,18.67
I0000821,O000283,P0319,3,446.81,18.90
I0000822,O000284,P0001,2,446.53,13.13
I0000823,O000284,P0005,2,174.99,15.64
I0000824,O000284,P0015,2,378.30,20.66
I0000825,O000284,P0004,2,156.66,20.24
I0000826,O000285,P0061,1,223.75,3.92
I0000827,O000285,P0062,1,256.10,14.70
I0000828,O000286,P0466,2,80.09,31.41
I0000829,O000286,P0451,2,72.58,0.32
I0000830,O000286,P0459,2,114.34,26.68
I0000831,O000287,P0156,3,88.27,7.14
I0000832,O000287,P0162,1,77.08,9.28
I0000833,O000287,P0154,2,30.15,31.11
I0000834,O000287,P0156,5,169.60,1.63
I0000835,O000288,P0151,2,113.58,16.43
I0000836,O000288,P0152,1,110.30,18.90
I0000837,O000289,P0001,2,416.93,9.88
I0000838,O000289,P0002,3,375.03,6.46
I0000839,O000290,P0181,-5,140.89,32.71
I0000840,O000290,P0182,1,104.26,27.80
I0000841,O000291,P0019,5,142.51,7.52
I0000842,O000291,P0013,5,374.90,26.07
I0000843,O000292,P0021,5,338.07,19.37
I0000844,O000292,P0022,5,355.70,28.70
I0000845,O000292,P0010,1,235.59,29.40
I0000846,O000293,P0181,5,121.75,3.50
I0000847,O000293,P0182,5,77.17,32.57
I0000848,O000293,P0167,3,170.59,21.34
I0000849,O000293,P0156,4,90.02,33.92
I0000850,O000294,P0007,2,329.96,2.07
I0000851,O000294,P0020,2,89.41,5.61
I0000852,O000294,P0020,5,83.73,5.58
I0000853,O000295,P0041,1,195.42,23.53
I0000854,O000295,P0042,5,480.31,18.22
I0000855,O000295,P0007,1,244.66,23.11
I0000856,O000296,P0013,4,285.34,16.33
I0000857,O000296,P0009,5,406.21,7.86
I0000858,O000297,P0381,5,101.89,25.64
I0000859,O000297,P0382,3,229.02,23.34
I0000860,O000298,P0166,4,98.38,19.80
I0000861,O000298,P0168,1,19.46,3.77
I0000862,O000299,P0012,4,505.72,18.30
I0000863,O000299,P0015,1,355.63,0.90
I0000864,O000299,P0015,4,347.05,11.51
I0000865,O000300,P0011,2,450.17,22.22
I0000866,O000300,P0015,3,253.34,26.98
I0000867,O000301,P0308,3,228.58,25.27
I0000868,O000301,P0311,2,349.24,22.38
I0000869,O000301,P0310,4,189.17,24.76
I0000870,O000302,P0151,2,168.81,23.21
I0000871,O000302,P0152,4,144.93,18.65
I0000872,O000302,P0170,3,71.43,33.46
I0000873,O000303,P0041,2,256.89,15.41
I0000874,O000303,P0042,5,288.80,8.53
I0000875,O000303,P0008,5,274.32,15.36
I0000876,O000303,P0008,4,217.79,6.51
I0000877,O000304,P0321,2,113.62,12.50
I0000878,O000304,P0322,5,330.76,28.96
I0000879,O000305,P0321,5,126.82,20.10
I0000880,O000305,P0322,2,361.49,20.69
I0000881,O000306,P0001,4,359.58,24.65
I0000882,O000306,P0020,3,72.56,15.82
I0000883,O000307,P0170,1,104.89,27.11
I0000884,O000307,P0152,2,128.53,25.56
I0000885,O000307,P0162,2,80.05,27.08
I0000886,O000308,P0321,2,148.82,30.77
I0000887,O000308,P0322,1,314.59,7.02
I0000888,O000309,P0001,5,238.48,11.44
I0000889,O000309,P0002,2,484.46,30.08
I0000890,O000309,P0017,3,91.17,17.44
I0000891,O000310,P0471,2,42.59,23.91
I0000892,O000310,P0472,5,125.34,17.42
I0000893,O000310,P0460,5,131.51,32.82
I0000894,O000311,P0061,5,186.60,34.38
I0000895,O000311,P0062,3,201.08,18.19
I0000896,O000311,P0002,5,597.59,19.70
I0000897,O000311,P0012,3,445.41,19.12
I0000898,O000312,P0171,3,59.20,17.42
I0000899,O000312,P0172,1,140.16,24.46
I0000900,O000312,P0170,5,77.27,3.12
I0000901,O000313,P0167,2,167.72,3.45
I0000902,O000313,P0162,2,68.84,2.55
I0000903,O000313,P0152,4,132.17,21.46
I0000904,O000314,P0061,1,331.67,13.01
I0000905,O000314,P0062,3,212.26,20.96
I0000906,O000315,P0451,4,85.69,29.49
I0000907,O000315,P0452,1,63.26,0.37
I0000908,O000315,P0464,2,25.68,15.72
I0000909,O000315,P0464,4,15.79,4.00
I0000910,O000316,P0041,1,211.27,17.43
I0000911,O000316,P0042,4,428.84,3.83
I0000912,O000316,P0003,2,60.98,26.69
I0000913,O000317,P0041,3,138.52,0.50
I0000914,O000317,P0042,1,567.75,12.25
I0000915,O000317,P0011,1,365.08,5.36
I0000916,O000318,P0321,1,97.54,33.75
I0000917,O000318,P0322,2,354.10,18.70
I0000918,O000319,P0016,4,104.06,9.89
I0000919,O000319,P0019,3,189.78,8.32
I0000920,O000320,P0463,3,132.41,12.88
I0000921,O000320,P0459,5,75.54,16.10
I0000922,O000321,P0015,2,279.29,13.96
I0000923,O000321,P0012,5,395.54,24.94
I0000924,O000321,P0011,4,357.36,16.22
I0000925,O000322,P0020,4,72.69,19.31
I0000926,O000322,P0014,1,424.42,15.11
I0000927,O000322,P0002,3,526.86,13.51
I0000928,O000322,P0007,4,334.21,23.82
I0000929,O000323,P0151,1,92.92,0.30
I0000930,O000323,P0152,3,111.06,3.15
I0000931,O000323,P0154,1,27.07,5.27
I0000932,O000323,P0153,4,89.07,31.82
I0000933,O000324,P0191,4,86.31,23.24
I0000934,O000324,P0192,4,82.41,1.38
I0000935,O000324,P0158,3,135.20,5.97
I0000936,O000325,P0462,1,115.37,23.71
I0000937,O000325,P0453,3,168.92,27.68
I0000938,O000325,P0456,3,72.41,27.75
I0000939,O000325,P0455,-5,69.88,27.98
I0000940,O000326,P0181,3,152.20,9.21
I0000941,O000326,P0182,4,64.76,26.25
I0000942,O000327,P0314,3,149.04,19.33
I0000943,O000327,P0311,3,227.98,15.75
I0000944,O000327,P0305,2,405.38,31.35
I0000945,O000327,P0312,3,397.67,3.75
I0000946,O000328,P0461,5,116.41,11.58
I0000947,O000328,P0462,1,78.08,24.65
I0000948,O000328,P0469,4,71.53,25.14
I0000949,O000328,P0465,1,82.19,8.16
I0000950,O000329,P0151,2,125.58,17.77
I0000951,O000329,P0152,2,105.05,30.74
I0000952,O000330,P0010,3,300.94,9.99
I0000953,O000330,P0020,3,105.55,18.57
I0000954,O000330,P0014,4,275.31,5.64
I0000955,O000331,P0303,5,201.13,32.01
I0000956,O000331,P0311,3,361.94,2.31
I0000957,O000331,P0319,4,360.86,25.98
I0000958,O000332,P0313,4,183.46,4.97
I0000959,O000332,P0315,4,235.22,30.57
I0000960,O000332,P0315,1,240.24,22.13
I0000961,O000333,P0021,5,232.64,13.73
I0000962,O000333,P0022,4,386.12,6.65
I0000963,O000333,P0007,1,237.98,33.16
I0000964,O000334,P0041,5,180.50,10.87
I0000965,O000334,P0042,3,322.37,4.53
I0000966,O000335,P0021,5,398.20,31.56
I0000967,O000335,P0022,2,607.99,8.01
I0000968,O000336,P0501,3,46.31,31.52
I0000969,O000336,P0502,3,57.28,13.64
I0000970,O000337,P0321,2,128.58,11.00
I0000971,O000337,P0322,5,463.63,22.60
I0000972,O000337,P0309,2,387.94,10.35
I0000973,O000337,P0311,4,327.11,17.64
I0000974,O000338,P0381,4,98.06,34.75
I0000975,O000338,P0382,1,270.24,20.78
I0000976,O000338,P0315,5,233.62,15.96
I0000977,O000339,P0191,1,60.01,11.43
I0000978,O000339,P0192,1,126.30,11.34
I0000979,O000340,P0061,4,278.50,18.36
I0000980,O000340,P0062,2,317.63,19.18
I0000981,O000341,P0458,2,55.99,7.67
I0000982,O000341,P0466,4,90.95,4.82
I0000983,O000342,P0301,1,146.56,17.20
I0000984,O000342,P0302,2,260.91,12.88
I0000985,O000342,P0307,-4,113.09,5.33
I0000986,O000343,P0001,5,400.01,15.81
I0000987,O000343,P0002,4,551.54,7.16
I0000988,O000344,P0021,2,230.36,29.04
I0000989,O000344,P0022,4,457.12,25.20
I0000990,O000345,P0151,1,141.76,30.00
I0000991,O000345,P0152,2,108.59,13.35
I0000992,O000345,P0151,4,93.97,12.88
I0000993,O000345,P0151,1,152.99,13.05
I0000994,O000346,P0001,5,238.92,3.01
I0000995,O000346,P0002,5,527.17,9.56
I0000996,O000346,P0016,1,93.15,25.60
I0000997,O000346,P0006,4,92.08,13.21
I0000998,O000347,P0457,4,99.43,33.71
I0000999,O000347,P0459,5,122.45,34.85
I0001000,O000347,P0451,4,115.74,15.24
I0001001,O000348,P0021,4,359.65,11.22
I0001002,O000348,P0022,3,352.94,14.06
I0001003,O000348,P0018,4,197.93,5.17
I0001004,O000349,P0181,2,118.85,32.14
I0001005,O000349,P0182,2,102.05,18.91
I0001006,O000349,P0152,2,156.84,20.08
I0001007,O000350,P0021,2,456.58,18.31
I0001008,O000350,P0022,1,481.90,26.24
I0001009,O000350,P0018,2,134.75,22.54
I0001010,O000351,P0010,1,308.34,3.38
I0001011,O000351,P0007,1,165.18,10.35
I0001012,O000352,P0471,5,55.76,20.64
I0001013,O000352,P0472,4,104.31,23.77
I0001014,O000353,P0470,4,140.79,23.97
I0001015,O000353,P0462,4,71.89,17.06
I0001016,O000354,P0191,2,51.90,14.37
I0001017,O000354,P0192,5,122.27,23.63
I0001018,O000354,P0168,5,27.53,17.57
I0001019,O000354,P0165,1,82.71,32.37
I0001020,O000355,P0061,2,248.69,26.06
I0001021,O000355,P0062,3,332.86,1.54
I0001022,O000355,P0008,4,348.57,20.42
I0001023,O000355,P0001,2,440.01,33.18
I0001024,O000356,P0361,3,425.86,2.34
I0001025,O000356,P0362,2,274.89,17.75
I0001026,O000356,P0318,2,73.25,5.67
I0001027,O000357,P0041,1,153.27,4.66
I0001028,O000357,P0042,5,399.05,17.86
I0001029,O000357,P0007,-3,278.70,20.50
I0001030,O000358,P0018,1,186.24,30.02
I0001031,O000358,P0003,2,77.04,34.65
I0001032,O000358,P0005,3,157.18,26.37
I0001033,O000359,P0191,1,77.11,15.15
I0001034,O000359,P0192,1,119.72,24.66
I0001035,O000359,P0166,3,83.19,13.76
I0001036,O000360,P0469,3,98.09,27.50
I0001037,O000360,P0468,5,51.60,17.14
I0001038,O000360,P0470,3,115.84,2.20
I0001039,O000361,P0471,2,49.60,20.92
I0001040,O000361,P0472,3,116.30,31.17
I0001041,O000361,P0467,5,57.55,24.01
I0001042,O000361,P0464,2,19.75,27.93
I0001043,O000362,P0041,5,201.25,9.48
I0001044,O000362,P0042,1,389.71,8.92
I0001045,O000362,P0013,1,519.12,28.46
I0001046,O000363,P0151,4,142.57,17.13
I0001047,O000363,P0152,3,115.94,4.18
I0001048,O000363,P0164,-2,187.95,34.80
I0001049,O000364,P0002,3,337.77,34.19
I0001050,O000364,P0001,5,344.13,8.07
I0001051,O000365,P0013,5,402.79,0.61
I0001052,O000365,P0007,4,291.72,34.25
I0001053,O000366,P0021,4,333.82,30.13
I0001054,O000366,P0022,4,365.55,3.51
I0001055,O000367,P0381,4,54.63,17.76
I0001056,O000367,P0382,5,279.58,13.05
I0001057,O000367,P0311,4,397.69,23.91
I0001058,O000368,P0019,3,169.43,0.77
I0001059,O000368,P0008,4,254.45,17.18
I0001060,O000368,P0003,3,55.78,8.92
I0001061,O000368,P0015,2,409.59,9.10
I0001062,O000369,P0181,2,166.96,9.75
I0001063,O000369,P0182,1,89.40,5.83
I0001064,O000370,P0306,1,263.29,6.84
I0001065,O000370,P0308,5,377.55,9.42
I0001066,O000370,P0301,2,133.23,16.19
I0001067,O000371,P0301,2,138.65,16.42
I0001068,O000371,P0302,3,309.29,29.20
I0001069,O000371,P0313,2,184.82,15.92
I0001070,O000371,P0305,4,247.04,21.21
I0001071,O000372,P0381,3,86.66,29.32
I0001072,O000372,P0382,4,264.45,14.27
I0001073,O000372,P0320,3,235.67,1.27
I0001074,O000373,P0041,2,196.35,20.67
I0001075,O000373,P0042,1,484.08,10.57
I0001076,O000374,P0008,1,354.68,32.30
I0001077,O000374,P0005,4,171.00,31.83
I0001078,O000375,P0041,5,185.15,15.69
I0001079,O000375,P0042,1,426.18,21.76
I0001080,O000375,P0017,4,100.76,20.50
I0001081,O000376,P0309,4,270.90,32.02
I0001082,O000376,P0305,-2,272.78,7.71
I0001083,O000377,P0041,4,263.97,17.27
I0001084,O000377,P0042,3,533.96,12.00
I0001085,O000378,P0469,1,111.36,27.24
I0001086,O000378,P0467,3,70.09,9.53
I0001087,O000378,P0459,5,100.53,25.35
I0001088,O000379,P0321,5,130.50,14.44
I0001089,O000379,P0322,4,333.29,2.84
I0001090,O000379,P0304,1,167.04,23.20
I0001091,O000379,P0318,4,95.19,28.53
I0001092,O000380,P0041,5,166.92,28.16
I0001093,O000380,P0042,1,385.34,13.19
I0001094,O000380,P0010,4,212.00,25.81
I0001095,O000381,P0471,1,39.82,31.25
I0001096,O000381,P0472,1,131.93,2.88
I0001097,O000381,P0469,4,112.34,6.73
I0001098,O000381,P0453,3,154.09,17.16
I0001099,O000382,P0167,4,129.95,7.83
I0001100,O000382,P0154,4,42.60,23.28
I0001101,O000383,P0381,1,79.97,24.61
I0001102,O000383,P0382,4,276.14,4.12
I0001103,O000383,P0307,3,89.98,25.30
I0001104,O000383,P0308,4,358.67,20.27
I0001105,O000384,P0451,1,84.84,13.68
I0001106,O000384,P0452,2,51.38,29.86
I0001107,O000385,P0169,1,95.21,5.75
I0001108,O000385,P0156,2,130.33,34.59
I0001109,O000385,P0151,2,107.04,21.14
I0001110,O000386,P0061,4,363.23,21.44
I0001111,O000386,P0062,5,332.32,25.59
I0001112,O000386,P0017,1,85.96,18.86
I0001113,O000387,P0170,1,122.00,7.80
I0001114,O000387,P0169,4,92.44,23.40
I0001115,O000387,P0158,4,123.42,18.58
I0001116,O000387,P0161,1,26.69,0.08
I0001117,O000388,P0002,1,370.87,23.15
I0001118,O000388,P0016,3,117.98,32.40
I0001119,O000388,P0019,4,114.15,22.96
I0001120,O000389,P0191,2,60.92,31.71
I0001121,O000389,P0192,5,103.63,26.78
I0001122,O000390,P0459,5,73.39,15.80
I0001123,O000390,P0456,3,82.67,4.27
I0001124,O000391,P0307,4,81.77,29.87
I0001125,O000391,P0316,2,134.73,17.93
I0001126,O000391,P0312,5,251.31,21.74
I0001127,O000392,P0452,3,49.90,12.44
I0001128,O000392,P0465,3,75.37,14.54
I0001129,O000392,P0457,5,111.28,2.98
I0001130,O000393,P0001,1,297.60,18.80
I0001131,O000393,P0002,2,580.32,1.92
I0001132,O000393,P0011,3,449.29,28.55
I0001133,O000394,P0161,5,37.49,30.43
I0001134,O000394,P0156,3,140.69,3.50
I0001135,O000395,P0018,5,203.10,19.21
I0001136,O000395,P0003,4,67.16,19.33
I0001137,O000396,P0451,2,71.36,32.89
I0001138,O000396,P0452,5,54.09,5.89
I0001139,O000396,P0459,4,114.73,3.64
I0001140,O000397,P0309,5,359.51,8.33
I0001141,O000397,P0319,3,417.37,6.74
I0001142,O000397,P0307,5,90.84,34.08
I0001143,O000398,P0461,5,125.04,24.20
I0001144,O000398,P0462,1,77.93,23.49
I0001145,O000399,P0041,1,234.41,29.05
I0001146,O000399,P0042,1,389.70,15.65
I0001147,O000400,P0021,1,239.31,0.11
I0001148,O000400,P0022,5,547.28,29.18
I0001149,O000400,P0014,2,277.04,14.47
I0001150,O000401,P0015,4,359.94,9.65
I0001151,O000401,P0007,2,209.46,16.81
I0001152,O000402,P0021,5,355.07,24.15
I0001153,O000402,P0022,-2,553.07,26.12
I0001154,O000403,P0006,5,64.72,33.55
I0001155,O000403,P0016,2,89.18,11.95
I0001156,O000403,P0017,3,60.42,10.72
I0001157,O000404,P0181,2,117.10,30.02
I0001158,O000404,P0182,5,97.62,17.26
I0001159,O000404,P0158,2,97.70,2.67
I0001160,O000405,P0014,2,436.75,22.51
I0001161,O000405,P0004,1,111.57,32.32
I0001162,O000406,P0151,5,157.92,31.06
I0001163,O000406,P0166,4,96.86,32.37
I0001164,O000406,P0157,5,61.29,32.71
I0001165,O000407,P0361,2,301.48,4.71
I0001166,O000407,P0362,4,253.74,26.48
I0001167,O000408,P0154,2,27.28,5.38
I0001168,O000408,P0153,5,112.28,5.82
I0001169,O000408,P0156,5,166.86,18.58
I0001170,O000409,P0361,1,325.00,21.22
I0001171,O000409,P0362,4,220.38,10.34
I0001172,O000409,P0309,2,469.40,30.62
I0001173,O000410,P0455,2,50.59,30.65
I0001174,O000410,P0452,1,98.27,17.79
I0001175,O000410,P0467,5,60.20,19.33
I0001176,O000411,P0361,3,261.22,25.23
I0001177,O000411,P0362,3,272.20,23.85
I0001178,O000412,P0001,1,256.22,6.66
I0001179,O000412,P0002,1,444.09,31.30
I0001180,O000413,P0303,1,207.39,10.11
I0001181,O000413,P0305,4,281.46,16.41
I0001182,O000413,P0306,-4,144.82,20.97
I0001183,O000414,P0321,3,98.08,9.43
I0001184,O000414,P0322,2,343.43,1.71
I0001185,O000414,P0314,1,155.01,13.14
I0001186,O000415,P0301,1,140.90,2.26
I0001187,O000415,P0320,5,414.74,30.28
I0001188,O000415,P0317,1,83.15,19.45
I0001189,O000416,P0041,2,207.51,2.25
I0001190,O000416,P0042,3,491.42,4.95
I0001191,O000417,P0462,1,84.91,10.84
I0001192,O000417,P0467,4,71.53,1.43
I0001193,O000417,P0464,3,17.15,33.11
I0001194,O000418,P0451,5,81.13,27.72
I0001195,O000418,P0453,1,132.25,28.52
I0001196,O000418,P0466,5,82.14,25.58
I0001197,O000418,P0463,3,118.92,18.16
I0001198,O000419,P0007,1,196.30,18.42
I0001199,O000419,P0012,1,445.59,7.77
I0001200,O000420,P0021,1,471.88,1.37
